Date,NIO_EV_makers,RIVN_EV_makers,LCID_EV_makers,LI_EV_makers,XPEV_EV_makers,NKLA_EV_makers,GM_Traditional_Auto,F_Traditional_Auto,TM_Traditional_Auto,BMW.DE_Traditional_Auto,HMC_Traditional_Auto,RACE_Traditional_Auto,AAPL_Tech_Giants,NVDA_Tech_Giants,AMD_Tech_Giants,TSM_Tech_Giants,QCOM_Tech_Giants,INTC_Tech_Giants,XLY_ETFs,ARKK_ETFs,DRIV_ETFs,IDRV_ETFs
2020-01-22,-0.07634229981844065,,,,,,-0.002289122095603613,-0.0054438686821476345,-0.005775935739135818,-0.006462568260260149,-0.005451458394255759,-0.00593201388370268,0.003563212366869628,0.008714108116061325,0.007416136054904321,0.001886839981460664,-0.016746525570592752,0.03537030211981351,-0.00047037491750412386,0.004654150467291451,-0.0003258097963594331,0.005647786492698259
2020-01-23,0.026778142552169593,,,,,,-0.0008598731682107896,-0.0021858457717665036,0.010540467383806096,-0.017918383550840744,-0.0010940555787612993,-0.004979811094371733,0.004804337173372808,0.010935148368959702,0.005429502982461809,-0.015022357819203247,-0.010488120826807723,0.00936152288975034,0.0014886684174131304,-0.0007431836164020211,-0.0010427660853329357,-0.0030315205638165033
2020-01-24,-0.054293130617744545,,,,,,-0.016476538131549923,-0.015435977701522052,-0.0020992454709816144,-0.00402596976041858,-0.01915349351327622,0.0012761910266299026,-0.0028862468267130126,-0.009456884415202094,-0.026652579843964297,0.004339857341453701,-0.02587512617702803,0.0781945439933791,-0.014033802341370638,-0.018762216531839293,-0.011412274223837837,-0.006162260690690591
2020-01-27,-0.15022411699713079,,,,,,-0.02658145808666479,-0.012297482113278857,-0.011979545671185754,-0.024944779395521977,-0.01612026660840904,-0.02601975790960509,-0.029846507143612477,-0.04190695557559376,-0.02188623024036529,-0.04372769834581902,-0.029430896158032738,-0.04144881730369132,-0.015038983923047589,-0.018156371755588374,-0.022008399819902102,-0.028830768529887862
2020-01-28,0.04867135835908787,,,,,,0.006860440621751174,0.008958705298936609,0.010717944059319251,-0.013083737786510508,0.001133150866096333,0.018862939654836985,0.02789677453111583,0.03183571583673683,0.025454836527063485,0.03257980877548228,0.02383796868304522,0.02436172687618221,0.009705244007572666,0.018535032980425026,0.012996967782398894,0.01246313745579819
2020-01-29,0.014151166018345984,,,,,,-0.0011897802212037512,0.004524793773434066,-0.0072502254142960965,-0.004048810974912609,0.0022625380272454088,0.008141913842139914,0.020716069180789276,-0.009847946849994127,-0.061627015275705244,0.0017498609124486642,-0.010373569283381734,-0.014666312340602339,-0.0005588623172751994,0.0005677604056004704,-0.004135277950561456,-0.0022777625110008692
2020-01-30,-0.04551685305710085,,,,,,-0.008068286772035194,-0.0022597693188235457,-0.0033259147707918046,-0.014987993124611965,-0.005287104564977163,-0.0009850955873718092,-0.0014499957547178255,0.0010987493826914996,0.026380187892985685,-0.024604923283990665,-0.005113580476576729,0.0021086353193053853,-0.0016785911183019309,0.0018904580134950777,-0.005495627233530254,-0.001629886016592863
2020-01-31,-0.0763729676539211,,,,,,0.0017988774249815265,-0.0022650929598411196,-0.016004953729577664,-0.01878422861751794,-0.031150297024854723,-0.021448122486886767,-0.04535154550436449,-0.03890654251708581,-0.0371727660530512,-0.03390182800840913,-0.028541562170727452,-0.03896237122877633,0.0025567814869384975,-0.02195801098909067,-0.01981869730120911,-0.02399414715463788
2020-02-03,0.07145895745727948,,,,,,0.009834511682375258,0.017978086598408716,0.0005760500781182287,0.0006216331369310879,0.011264309099212166,0.008434795915571058,-0.0027502429722536803,0.016360880801537636,0.021469998615819996,0.015270504439862442,0.01362130637177561,0.007635665805063141,0.007076602418604416,0.04085292019263109,0.015103248593239194,0.020544351239425218
2020-02-04,0.10511424474450637,,,,,,0.019093120379431117,0.02202736219067214,0.01450698121353966,0.008814666960602402,0.0069284726685276965,-0.010154184088296603,0.03248028368679812,0.027901548209331883,0.029344473171345253,0.04899014146512615,0.027936306877716532,0.016015090958211076,0.01805944450956165,0.04280662034932581,0.03196180189306741,0.036432675837541506
2020-02-05,-0.026968007590662868,,,,,,0.01902053733644804,-0.09956750689785876,0.005448092701985097,0.019364842207831856,0.009163835735057635,-0.0038642273776323677,0.008121425560995377,0.014581670542956005,0.007855804043528813,0.006929866205967805,0.022020639985519175,0.02831501633678002,0.0050453649399857525,-0.014306294033533007,0.011573656045714475,-0.002212197750778966
2020-02-06,-0.07323222695720188,,,,,,-0.020185148012556997,-0.007246538075903475,0.014917843816522947,0.0016597211596143246,0.009080784087034388,0.005464990192077579,0.011629163961376143,0.013821814682051459,-0.01048820543227702,0.0017252433412995316,-0.003305315558429278,0.0011932739079378862,-0.0022477377060443615,0.011639390023467477,0.0020019419232735203,-0.00102006390613818
2020-02-07,-0.06846779559645744,,,,,,-0.02060099658792769,-0.017115319124871187,-0.010552596284054694,-0.025035581256713346,-0.0022625380272454088,-0.012158898923334327,-0.01368605699314518,-0.010516980775500562,0.008278691413191375,-0.03187121373181068,-0.035840523405079594,-0.016077469009508683,-0.004354976593028859,-0.005892302877259059,-0.019544577670878027,-0.015461375808773603
2020-02-10,0.01562530335027712,,,,,,0.018267930252924724,-0.006184247921078523,-0.007474807927885685,-0.013696787848366476,0.008644904884445026,0.004726255019348535,0.0047383302662682425,0.04423892823451259,0.04962286445317954,0.014485503196044913,0.013407595707110254,0.005588696208038257,0.011237369676713627,0.018629110497148993,0.011447467920844279,0.00456418504873124
2020-02-11,0.022989557429069718,,,,,,0.02194727643189509,0.004950469065706065,0.005857681683354876,0.009359049262743113,0.007457251572546841,0.021316871606264165,-0.0060516145795199705,0.018536476854046136,0.0290422250118616,0.028355743158018587,0.015677844745371594,0.01524704178334435,0.007829821851668584,0.015696231624559687,0.013886873457332083,0.014585274744669086
2020-02-12,0.027399006732282016,,,,,,0.013617143290339584,0.017136048682265148,0.0022491896245133702,0.04046787685784192,0.008875847170787043,0.015248857457186737,0.023470301221890644,0.017208886547358526,0.0016714676328191125,0.016400866144659076,0.01893091643093925,0.0007417296104303972,0.010194202015544107,0.009300798559880974,0.01653974511281664,0.011537800815598409
2020-02-13,-0.009876613611529583,,,,,,-0.005651273675145063,0.0012130492979784968,-0.009381697407773615,-0.007182438427729032,-0.0029497649148626515,-0.008552495780475233,-0.007146827593120797,-0.006478708647336129,0.011806065932542964,-0.005043777690702633,-0.018597801822963334,-0.00029686830950481635,-0.0017423133108849242,0.007344721283040201,-0.006329043570336701,-0.0025678588090363164
2020-02-14,-0.06669143161957636,,,,,,-0.015132347616764186,-0.018349097980243645,-0.006755668054516661,-0.01102311792120414,-0.01114024909989686,0.005498154330363825,0.000246640611482718,0.06784981960210135,0.014202762283499037,-0.019401717101085403,-0.004787542322521432,-0.0025239065776085923,-0.001517589800746677,-0.0011919916623961413,-0.004773321940972242,-0.0024352414899282415
2020-02-18,0.007926057783354645,,,,,,-0.01012009629151045,-0.004950469065706065,-0.0055091830181694945,-0.019892943102479244,0.010031800320319473,0.025134601391886946,-0.018480401827959625,0.023126581354298903,0.028165819198360253,-0.03515247671905053,-0.017677456310505768,-0.01694070230233713,-7.615827585283341e-05,0.007976297015397371,-0.003514991255670896,-0.005168333082397503
2020-02-19,0.07109591553257988,,,,,,0.014712572928927248,-0.007472148838240322,-0.011110485390901204,0.0038269976220735025,0.0011084487795773867,0.008630476313626012,0.014378892020497247,0.05933667095324324,0.03472154852987419,0.025655867670109966,0.028334859608827756,0.01455951059729177,0.004471008109741881,0.020246587986238573,0.016193457923018073,0.015459996846360013
2020-02-20,0.043172244292834394,,,,,,0.010539870979347388,0.0037429030392157614,0.009171425807179112,-0.0021413332380402217,0.009189470260329013,-0.007617843599585505,-0.010312228155199499,-0.019249705278331586,-0.028064182164958318,-0.020330113311529452,-0.01210927683503904,-0.025046730328218914,0.0003777076714310823,-0.007982637636970047,-0.0034706309369010313,-0.0022432303173105517
2020-02-21,-0.043172244292834394,,,,,,-0.018301868339770433,-0.01758822897365442,-0.0005033782292516165,-0.012324813766690035,-0.0102979190399064,-0.028227171339859858,-0.022894730307434052,-0.04855216406407514,-0.07221593107780633,-0.015883250743384814,-0.027650509947118707,-0.017105042018973116,-0.0153837563884629,-0.021604208008775494,-0.02204911230366724,-0.017427021055441916
2020-02-24,-0.0502617865863102,,,,,,-0.046066655082267705,-0.04140300013538778,-0.03327172554991176,-0.04875917148353137,-0.03805320599387052,-0.05902447361834717,-0.0486655539146037,-0.07332103085425157,-0.08129474122716918,-0.026799554982402718,-0.04356451102446979,-0.04092537972095833,-0.034987269463115034,-0.04519664219092645,-0.0466277184542494,-0.04774292377141842
2020-02-25,0.12576937946836808,,,,,,-0.04133844556170274,-0.045954062962682896,-0.0034262412971424183,-0.006695544500944006,-0.006936565289094254,-0.009121985877523109,-0.03445942217803033,-0.04196140636899082,-0.03206395806497886,-0.004815857138858792,-0.03791518088656165,-0.03342143295578692,-0.02706788227076018,-0.03487461037239914,-0.031499793693654965,-0.025926876717095926
2020-02-26,-0.013730179327818615,,,,,,0.00784310124497134,-0.002770274153907737,0.00817366780146056,0.012214142903924419,0.018391342893342877,-0.010018381565304324,0.01573929912414762,0.021144709934961536,-0.001683106124277245,0.021490530389323137,-0.007005746507633859,-0.0013404090354804943,-0.007952301380359295,-0.010405103684413053,0.0026515564398699176,0.002796782507929141
2020-02-27,-0.047178627683446495,,,,,,-0.041147769501942655,-0.03385356865827949,-0.027991254583561442,-0.03190539864620945,-0.01607383183491562,-0.02411573938665601,-0.06760281753268327,-0.057275034591712126,-0.07610235521991937,-0.03212977004934414,-0.04782396549168588,-0.06618270958246164,-0.04125443883136981,-0.03477778807949239,-0.04803425935783068,-0.042126611171719563
2020-02-28,-0.0024183209047601295,,,,,,-0.006861429340913716,-0.0014358919170445184,-0.0049589566555861,-0.015323979995085946,-0.010081456788776144,0.010578774681818004,-0.000584867583029336,0.06687405303215366,0.03285581613247679,0.010267760395094694,0.03060432179552297,-0.0055680513982232505,-0.006454166828165242,0.021617286049944617,-0.0027089551735666184,-0.003667627440348209
2020-03-02,-0.004854373689207048,,,,,,0.02971799380147422,0.033901566144459494,0.014879244094638366,-0.01590734842951136,0.011238284356946071,0.02169635175696083,0.0890181538610193,0.023276290013299228,0.04261457289994164,0.03897798636048799,0.028454376741926524,0.04679837875481674,0.03378380066118325,0.02319590519812431,0.03741441810119994,0.033528790281942555
2020-03-03,-0.012240101473467213,,,,,,-0.02906246434361881,-0.032465674227414976,-0.013350799390706491,-0.00414647336919538,-0.014360920768976548,-0.028183307204640684,-0.0322743673115049,-0.03887479051852205,-0.015072975982416636,-0.01984536036325979,-0.025139700706487744,-0.03872595671959278,-0.02450272269064868,-0.020361095578185662,-0.020692908510544505,-0.018626601741801085
2020-03-04,-0.0479284820495387,,,,,,0.032557308861088874,0.015658591469894345,0.006849411441688602,0.013926117121690673,0.015516162909708697,0.023021425527900874,0.045340891789470206,0.06768572907316606,0.06940634541717206,0.0393048296064924,0.04833802603162418,0.04728326217107126,0.03397271404487512,0.03340438628276976,0.02562414012543801,0.031646573112643406
2020-03-05,-0.039530801494416234,,,,,,-0.03428898634214006,-0.0492138452730948,-0.020303391362568313,-0.008573382186559897,-0.0077277789651453155,-0.03936045277110356,-0.032974844297672945,-0.04023505330559907,-0.0407305327539218,-0.023935375398844272,-0.03267978036112318,-0.02974968344152673,-0.038001285314015476,-0.02363913517663585,-0.04197914956922277,-0.03632869561322227
2020-03-06,-0.046776085920685384,,,,,,-0.04797665108880933,-0.03779736879231699,-0.016308709619748285,-0.014745736168734425,-0.027927295634897042,-0.0131215037654,-0.013368852145378085,-0.026886652327935634,0.009927683160180223,-0.011913384056040144,-0.021706474509298523,-0.021113262197176574,-0.015491896804682881,-0.026511643425303877,-0.02223142440454584,-0.02162434899000676
2020-03-09,-0.07606003687283591,,,,,,-0.150150284959373,-0.09531039393330243,-0.03457727147987377,-0.11468578777246474,-0.0732184233494757,-0.09976881345187838,-0.08239543449599118,-0.08059425140050047,-0.11595818674209424,-0.06063609312262397,-0.06437508566206684,-0.09235594355144094,-0.06504455938664933,-0.08674981651796099,-0.09134652255972586,-0.08464892467925011
2020-03-10,0.061875415312912185,,,,,,0.09387330200266275,0.059228004010356994,0.03363273975044212,-0.013616302870408159,0.040787730471038675,0.06063749777662686,0.06954618930032197,0.06177439937296225,0.04761193807279929,0.0504151169808611,0.08253873187960536,0.0597335541566002,0.05381733492450014,0.046415362166424945,0.059754914752640165,0.04710670247226689
2020-03-11,-0.05279820567456217,,,,,,-0.04217510220416543,-0.059228004010356994,-0.03363273975044212,0.00633777551225867,-0.029690885050968507,-0.022808495540752816,-0.035347996834147466,-0.05758651363200773,0.00702681170584496,-0.042535748431511866,-0.05564613739203139,-0.04392979019991161,-0.05624053148434438,-0.06415232147688954,-0.05704909838604966,-0.04697642040688477
2020-03-12,-0.05893172170615113,,,,,,-0.12086477894963332,-0.09785565122450945,-0.09019262073913481,-0.13893302274357922,-0.09382539770931864,-0.09566668964444336,-0.10397776305306916,-0.1305278692814722,-0.15828033410268993,-0.07037471511424753,-0.10741739900186253,-0.12609272044691888,-0.10653293176172962,-0.13456668986100162,-0.1137382464282699,-0.08151136260175607
2020-03-13,-0.006410348654758424,,,,,,0.06997631341417865,0.05101273500654768,0.03528804964810561,0.02994633713871364,0.024408105280016024,0.09033936877937254,0.11315762596239498,0.10742029205212944,0.11809637434720033,0.07018331358119134,0.12323912396885905,0.17832435674058322,0.060026419338903736,0.044568383995684524,0.06611418229554156,0.026078384394573995
2020-03-16,-0.05621309164656507,,,,,,-0.16268568865261468,-0.11667349138832828,-0.068820842556919,-0.12482553033942878,-0.08148442268130474,-0.09550687039176609,-0.1377082808374821,-0.20397940586170193,-0.12581641390055642,-0.15121933756999795,-0.16187483850564632,-0.19895739734144513,-0.13546042947743953,-0.16926027909401054,-0.12759908861461078,-0.11173984031303918
2020-03-17,-0.013698830935582107,,,,,,-0.03291677419251959,0.0,0.09144851775618879,0.006588362300642192,0.049119125285096654,0.054840056964091666,0.04303083268106889,0.10098746758591837,0.0787104705678896,0.07795052067892438,0.0657203442784331,0.11566367532088817,0.03778170791511393,0.05400893763368897,-0.04285689845373852,0.016162733921285977
2020-03-18,-0.17681948505319278,,,,,,-0.19022675376935183,-0.1073586148021266,-0.0240052359854106,-0.030698152642265608,-0.014674832881753197,-0.01891706835742113,-0.024784484630973047,-0.0688221028333933,-0.06817459364346323,-0.08982485561475029,-0.11809177789519243,-0.050579135098407946,-0.059164013542702065,-0.09716905965962352,0.008113804446352901,-0.1022631969841079
2020-03-19,-0.02079074905675493,,,,,,0.052750579692296906,-0.006688907047951442,0.018438453516975706,-0.03841871050296142,0.008074146169095187,0.01957568161268508,-0.007691637264406026,0.04883288953022169,0.0177354731091115,-0.0014342935567266402,0.06040344181312918,-0.03570641429717947,0.034282916906894556,0.08612228117235698,0.01811784833800223,0.053713202485619505
2020-03-20,0.008368241322527559,,,,,,0.023990077581879987,-0.03182070584140928,-0.015084049720597292,0.09395746687953288,-0.0191028151738184,0.020705993224511943,-0.06559023820080867,-0.03448970068940582,-0.005287663929316011,0.014476632054511551,-0.06499002943786181,-0.002397568767196212,-0.030174609679757047,0.0010572086200908437,-0.02623165278435513,-0.017946093675738517
2020-03-23,-0.01257887023059756,,,,,,-0.030220763708330267,-0.07677632157499614,-0.04711717563637041,-0.03868908036559349,-0.04335650193128471,-0.07481381399623999,-0.0214730802467753,0.03317366277952427,0.04997960204609697,0.016260723695227686,0.026249237152815574,0.07864873838659614,0.0016466157134615855,0.013123610093271232,-0.005104531567958315,-0.008686000197519306
2020-03-24,0.09262150148792281,,,,,,0.18184807950679271,0.21059623633255709,0.04617219372244108,0.1351633681509674,0.09044617298848134,0.11270792019448361,0.09560596277982514,0.15833989562890527,0.10435140216799743,0.07673996826098683,0.045792841316981026,0.05531929691930104,0.08965465202454137,0.09448026303719859,0.10022972149100617,0.10664641303519184
2020-03-25,0.059719267926062636,,,,,,0.017840961088287255,0.08515783947904842,0.041581503235298634,0.025784058291929757,0.04672920506592515,0.06095322778086398,-0.005524047679699606,-0.014389948870370706,-0.03500632868309461,0.0026567601165830013,-0.037035494418312,-0.021995936175297714,0.017395115577127918,0.038170759860261416,0.025053939590570895,0.03827009514273705
2020-03-26,0.059771769539286757,,,,,,0.04859052904668637,-0.026317288886799295,0.040792276615370326,0.011695938287959784,0.03874778635182574,0.020049590194179068,0.051285230565888185,0.0462238543358251,0.062323408466743224,0.017599084940156384,0.08941283865326533,0.0801926745111543,0.040534684697612455,0.04858350541805612,0.0431237922550638,0.022665785534252247
2020-03-27,-0.03119842386196292,,,,,,-0.05372262937502992,-0.011494354146118102,0.007098393607547493,-0.03846826913729284,-0.016323488448013013,-0.04655649348746582,-0.04228379354485501,-0.017687481289856644,-0.01955840727451097,-0.061188726871774346,-0.03526234687401164,-0.058769403603857295,-0.034088480836925505,-0.04926895375531748,-0.02824510357203458,-0.03835401416073658
2020-03-30,-0.04685537298305764,,,,,,-0.002810092246626983,-0.03131378284828945,-0.016002850026326065,0.004712499653887203,0.013763677014975606,0.027998851978153105,0.02813853808704536,0.04963178698892756,0.027108791466996074,0.01921302264508551,0.03598700143885658,0.057868799724480446,0.020691918684860866,0.019013709310993665,-0.0044584831103873235,0.01294864487899039
2020-03-31,0.025502268443113207,,,,,,-0.02565470829051142,-0.040573406894463426,-0.04299723622184448,0.029837037500863417,-0.04142731258140708,-0.01121035367578127,-0.0020430212241908663,-0.007520795171337191,-0.051007436415909435,-0.0006273752689938128,-0.020193854593347105,-0.024999007035004794,-0.020385867188760898,-0.013544218280875597,-0.011685295185451139,-0.011033911203155888
2020-04-01,-0.047891241425256026,,,,,,-0.07596047441411624,-0.09324207287572905,-0.027382746263988622,-0.05968997638844176,-0.0634113261891649,-0.027375571842855884,-0.05405177090642965,-0.08108354943276552,-0.04084031119028575,-0.027149185674087306,-0.02620900326582376,-0.04227065671467667,-0.04568551288917,-0.08932807376563323,-0.05005675585500535,-0.058087367190491346
2020-04-02,-0.10326626614946177,,,,,,-0.05715840185780774,-0.009132487342773166,0.009465815923555887,0.010756530023582123,-0.009532897799321649,-0.045477857099363916,0.016548858235486463,0.04975577242666862,0.01883213491789748,0.034238376369418067,0.03166337384258089,0.046511388867743086,0.0037284514430266924,0.006193533345741908,0.008612877755902026,0.015540089193822215
2020-04-03,0.004175367253950513,,,,,,-0.008280441550612139,-0.02790872863154159,-0.024225905140104587,-0.0025666165826296883,-0.05008405435677288,-0.050755525529941004,-0.014475768408761525,-0.04630574108384389,-0.04364499502694441,-0.022482323705252938,-0.041882453227143124,-0.004056033362040079,-0.017591102979732653,-0.007188017231485322,-0.013377039128788848,-0.017061674292406348
2020-04-06,0.028749385132645577,,,,,,0.08038374576701646,0.06615850965902736,0.062443967640920306,0.08170870438922595,0.07841457469162849,0.0864859173963426,0.08364019425045655,0.09567908614105636,0.10953119716962512,0.05999950411103061,0.08405602934443657,0.07644100511098628,0.07993403161463686,0.09440506614489319,0.0864140650297367,0.08230485889433448
2020-04-07,0.08903362844794416,,,,,,0.08573164119516496,0.038966084498444076,-0.0041750469994807915,0.023506549839181545,0.010190189222850421,-0.003611847343091057,-0.011649980430062712,-0.03553447656079478,0.0008414160100334023,-0.005015479711653281,0.024778744370127725,-0.0005136981936129104,0.014775569773311403,0.0009052027665061857,0.014351392960411768,0.013466485405363215
2020-04-08,0.014706133209623329,,,,,,0.08242344151215386,0.0657321015870358,0.013363948673839943,-0.011226324425340106,0.019621717250638326,0.050128791526500294,0.025272642478729068,0.030117425301718015,0.025533291894900056,0.011001138048853498,0.008215586770250027,0.009882745238273483,0.031013299209336154,0.039681465332233046,0.015424316621525769,0.02104109832976908
2020-04-09,-0.025879422893872905,,,,,,0.03942018322836871,0.06540792004713558,-0.0010528225391057688,0.03320952645785846,0.008996756523852678,0.019482976139433283,0.007189978751365622,-0.01509730087174077,-0.008438865332896395,-0.03935594542430643,-0.024154124530482157,-0.03169408516688277,0.01787532256967239,0.027440083053293485,0.014771423422603736,0.013948751112724977
2020-04-13,0.10648346146101295,,,,,,-0.04462169903356639,-0.03989147621521383,-0.017575156878896436,,-0.018987758300317292,-0.02332136063912138,0.019437658581814787,0.025902287921063083,0.05156191533281884,0.008652719781095719,0.023745228449097766,0.02693531250533221,-0.00028130124658254374,0.0117722933009623,-0.004787407955282763,0.003068402341116272
2020-04-14,0.013378113144749015,,,,,,-0.0013044893953968462,0.024881693603255872,0.027492558964994807,0.010569778039769329,0.005915989962959944,0.01513706318034469,0.04926948030314815,0.05093167557554645,0.07541121031793141,0.0378389584762413,0.05636209175121465,0.0328446491790384,0.03835484915992993,0.051523181433497545,0.03734732461000645,0.0321579184017895
2020-04-15,0.06121074911441071,,,,,,-0.059157174850149374,-0.050398137435177626,-0.013326543340342667,-0.05544198840794268,-0.029001134719441435,-0.033688890180608055,-0.00916945033486627,-0.011012916464287592,0.001091728132600167,-0.01934444271079805,-0.020320999477491775,-0.02995301302044462,-0.022171351715548404,-0.01641027836166087,-0.036842386645544956,-0.028434879049092476
2020-04-16,0.015504171634804331,,,,,,-0.037154406748313384,-0.018054552728689277,-0.009476388489275678,0.015216015931090787,-0.01885946273623018,0.02427144827817962,0.007914420517153964,0.04817266166370837,0.035022322246994086,0.053706784299896615,0.011253703239190394,0.032093770122811005,0.011922268081206333,0.02076749803758693,0.00503625024358989,0.006965049561815206
2020-04-17,-0.01238404731592957,,,,,,0.07431328825724526,0.03578902901835401,0.022562219456967014,0.05087777150764072,0.07427809785592165,0.044615119056591546,-0.013661582840233777,-0.008108699269267161,-0.006164745039699326,0.024320120183940475,-0.00888792506237479,-0.0070985433778614215,0.029110017544754285,0.03227975276017947,0.027416908981588328,0.025032270530217282
2020-04-20,-0.006250014291515615,,,,,,-0.004458419226811561,-0.027724527635451857,-0.02354770648860871,-0.010457098965521716,-0.01334573206289269,-0.019557746693529054,-0.020975228285109893,-0.018192572677739216,0.006515876669279663,-0.020700640702996154,-0.024722284247921777,-0.019743121375095374,-0.017598521506363873,0.010279939530457138,-0.018332350234713246,-0.01772248389480957
2020-04-21,-0.0547641096631466,,,,,,-0.05228147729353294,-0.043083553324192,-0.00858162645281979,-0.05625422997673635,-0.024938661534240403,-0.024891634810651375,-0.03139824510385569,-0.06305101895836596,-0.07374353027309954,-0.02347182846428497,-0.0338039619418149,-0.048824021924194216,-0.026297891685564068,-0.042362073079786455,-0.04262827727801888,-0.03519594462535913
2020-04-22,0.022914238061677583,,,,,,0.0028207535500026637,0.0,0.0062784356674683295,0.009326193889390044,0.0036663208527314417,0.03130373062384262,0.028396710363417732,0.0599106653855328,0.05514076053504624,0.030293919393392432,0.03877098456495798,0.06425029385676861,0.02132905044578326,0.03513900441132067,0.033208784612449804,0.026611492636602563
